City,Zipcode,Marital_Status,Family_Size,Credit_Score,Current_Residence,Annual_Income,DTI,Location,Square_Footage,Upgrade_Score,Bedroom_Count,Bathroom_Count,Master_Location,Lot_Size,Closing_Date,Appraised_Value,Price,Closing_Interest_Rate,Monthly_Payment,Loan_Term,Feedback,Inflation_Rate,Unemployment_Rate,Current_Market_Interest_Rate,Year_Closed,Median_Price_of_Nearby_Homes,Sentiment_Score
Aubrey,10709,Married,1,843,Rent,41519.648360926745,0.5188352366279989,Rural,613.1147792455148,1,1,2,Downstairs,1.894147018824584,2022-06-22,507966,100000.0,2.5248681817742606,4533,30,Had a terrible experience with the customer service.,1.0804898868883894,5.61265776975884,2.2401422785629723,2022,678867,-1.0
Aubrey,74230,Unmarried,1,790,Rent,161998.89106864645,0.29233296883647797,Suburban,3300.4553815976487,3,1,2,Downstairs,1.0995871077627226,2022-06-23,998537,746404.2479051457,5.755915207272002,3484,16,The process was smooth but some issues with the kitchen.,1.2913782481321687,0.958854687776292,4.307731103569812,2020,795705,0.4
Fate,58398,Unmarried,3,767,Rent,94661.62321788512,0.6526228729762384,Suburban,1815.217712859005,3,3,2,Downstairs,0.5048658685406116,2022-06-04,100089,290771.0862769274,5.057720922336489,4974,30,"Very happy with the final product, but the timeline was delayed.",4.719786177950461,3.7130958997496957,3.8111893028743125,2021,567505,0.5
Aubrey,10709,Unmarried,4,573,Rent,104039.30070243942,0.2955029707710479,Suburban,1842.3165984915452,4,2,2,Upstairs,0.7725527687352651,2021-03-23,517878,252869.91517695517,3.547476100895651,4396,30,"The home is fantastic, I love the upgrades!",2.1191787788260923,6.510771157493229,2.3480366306372424,2021,711404,0.5125
Frisco,10709,Married,1,394,Rent,70266.20449093459,0.01418427318047244,Suburban,1510.6000186578824,1,1,2,Upstairs,1.7469140227374884,2021-10-24,548363,238588.61820551727,6.711693117006166,3685,19,Had a terrible experience with the customer service.,0.005665144307003267,8.811870157419408,5.453826198357368,2021,493259,-1.0
Fate,15154,Married,2,625,Own,44991.07074737326,0.44145757760734344,Rural,983.6020607488186,3,1,1,Upstairs,0.795942890559102,2022-02-24,100089,134318.88690923306,4.811694910805948,3536,28,The process was smooth but some issues with the kitchen.,5.178519611308144,0.06262259446652818,2.2401422785629723,2021,902002,0.4
Dallas,23622,Unmarried,2,740,Rent,135234.37100718694,0.3679549508757857,Rural,2601.7446067416945,4,3,2,Upstairs,1.0292011395477907,2022-09-14,669611,615722.5209949268,2.777321898107969,4974,30,"Very happy with the final product, but the timeline was delayed.",1.8516805579006148,8.38487568955802,4.457112078011697,2021,356316,0.5
Josephine,10709,Unmarried,2,367,Own,113080.35695694487,0.09866749515340703,Suburban,2317.942490217527,2,3,2,Upstairs,1.4443078063643267,2021-05-06,911518,441149.5670071018,4.927196989142576,4974,30,The process was smooth but some issues with the kitchen.,0.005665144307003267,9.94994468693818,4.1835214676715395,2020,529706,0.4
Fate,10709,Married,3,622,Own,116112.20609353748,0.5338899825580969,Suburban,2289.135148087852,2,3,2,Upstairs,1.9733532516116845,2021-10-14,297714,490641.78378097725,7.411487082098828,1804,30,The process was smooth but some issues with the kitchen.,3.619944470407655,1.7072996341546762,3.738367237646864,2020,268789,0.4
Celina,30392,Unmarried,2,382,Own,99624.03433305873,0.39423594887949287,Urban,1451.2897118103285,2,1,1,Downstairs,1.539270832157361,2020-12-05,389778,348061.22038974677,4.859642956739462,1934,30,The process was smooth but some issues with the kitchen.,7.809042558102549,3.8365540476767235,3.9697400560455494,2021,258125,0.4
Josephine,49917,Unmarried,2,843,Rent,9266.476297881443,0.514877732094932,Suburban,500.0,5,3,1,Downstairs,1.4556042061777676,2020-12-28,100089,172302.8307096606,4.417106598358461,4239,30,"Very happy with the final product, but the timeline was delayed.",3.4175236164050555,1.45899590839975,2.510696918519496,2020,231662,0.5
Frisco,50024,Married,1,416,Rent,30929.163787571888,0.591900181119482,Suburban,599.6022634587323,4,3,2,Upstairs,0.5102955285162095,2020-01-04,998537,100000.0,2.5248681817742606,4974,28,"The home is fantastic, I love the upgrades!",6.332211507911678,1.2035603672645445,2.3677925225905705,2021,436973,0.5125
Frisco,19388,Unmarried,3,843,Own,77977.59662367217,0.1310922274946863,Suburban,1854.7872370487325,4,3,1,Downstairs,1.6795592984895629,2023-10-18,100089,325092.1584601556,5.964347671163006,2457,30,"Very happy with the final product, but the timeline was delayed.",6.285836107365983,9.94994468693818,2.2401422785629723,2023,594061,0.5
Dallas,97968,Married,1,843,Rent,92251.57097990357,0.5149751448032748,Urban,1417.4242194455378,2,3,1,Upstairs,0.4238211954504345,2022-03-22,616103,247849.53565887723,4.397978330461863,4290,17,The process was smooth but some issues with the kitchen.,0.005665144307003267,7.006193640198268,2.2401422785629723,2022,575588,0.4
Josephine,87613,Married,1,564,Rent,32895.47972396079,0.06612786309068239,Suburban,500.0,2,3,2,Upstairs,1.9733532516116845,2020-11-07,800648,100000.0,6.022741331232992,4974,30,The process was smooth but some issues with the kitchen.,9.957680742379672,1.63673975130766,2.5129261859383907,2022,924137,0.4
McKinney,46323,Unmarried,2,675,Own,100708.68457474677,0.4668570239439296,Rural,1660.908348509184,3,3,2,Upstairs,0.6750559033555698,2022-10-19,295005,414823.85242445243,5.8205547374549305,4974,30,"Very happy with the final product, but the timeline was delayed.",2.507205991341415,6.513846044481538,2.7056256833598207,2021,386773,0.5
Fate,15772,Unmarried,1,761,Rent,145395.61646032566,0.35617670534604745,Suburban,2657.0921109002497,3,1,1,Downstairs,0.5281059079289318,2020-01-04,589179,408110.52571966726,4.195398024157095,4319,15,"Very happy with the final product, but the timeline was delayed.",4.880560170530234,8.854446170008039,3.7179375693685177,2020,104621,0.5
Frisco,28054,Unmarried,1,843,Own,48898.93919547475,0.22182196567622975,Suburban,875.6564759047855,1,2,1,Upstairs,1.7214167135564713,2022-11-24,100089,256233.08102713016,2.754074356564373,4974,29,Had a terrible experience with the customer service.,2.612060450410504,0.9105652539314999,2.2401422785629723,2022,585496,-1.0
Aubrey,35530,Unmarried,1,458,Rent,20136.073714436,0.22341260159380183,Suburban,500.0,2,3,2,Downstairs,1.5098743042050216,2021-06-28,355326,197778.15008974914,4.5164181736587405,4297,29,"Very happy with the final product, but the timeline was delayed.",3.3095048418246096,7.208663594312443,5.81656211557816,2021,484176,0.5
Aubrey,66942,Unmarried,2,646,Own,55593.6384745543,0.7176331920154819,Urban,1000.3159186348371,4,1,2,Downstairs,0.7778647385115063,2023-12-27,344158,197843.25969153488,7.097643070064352,4974,19,"The home is fantastic, I love the upgrades!",0.5670429548818428,2.061794347063337,3.4099482577717053,2020,835532,0.5125
Josephine,41487,Unmarried,1,784,Rent,147063.4591638291,0.18003511303864478,Rural,2438.642780623964,2,2,2,Downstairs,1.3398794098936488,2022-03-19,334665,380616.3439702274,3.9947406719989673,4004,15,"Very happy with the final product, but the timeline was delayed.",0.005665144307003267,4.352615091378356,3.155236394963977,2021,715329,0.5
Dallas,10709,Married,3,665,Own,38605.91124547148,0.10050283577983113,Suburban,858.4182242063774,5,3,2,Downstairs,0.5425515362059958,2020-09-21,960279,185779.58283919434,5.868480289856321,4974,16,"The home is fantastic, I love the upgrades!",6.483111547860573,1.097347137468384,4.831254130356436,2021,104621,0.5125
Aubrey,19792,Unmarried,2,843,Rent,18515.96504907462,0.34055816231573194,Rural,500.0,2,4,3,Upstairs,0.890545867668761,2022-07-03,235010,100000.0,4.484482224823358,4303,20,"Very happy with the final product, but the timeline was delayed.",0.005665144307003267,6.720222449204252,2.2401422785629723,2022,231573,0.5
Aubrey,60497,Unmarried,3,633,Own,37932.651024375205,0.5169420095195704,Rural,588.8412868513211,2,1,1,Downstairs,1.9733532516116845,2020-06-04,439288,100000.0,4.156536653032056,4019,30,"Very happy with the final product, but the timeline was delayed.",8.440196190541387,0.06262259446652818,7.874485651399687,2020,692097,0.5
Frisco,66702,Married,4,771,Own,69424.90816270131,0.6066674823156869,Urban,1079.976260977478,4,1,2,Downstairs,1.0116877184982516,2021-01-06,468723,207605.79083873768,2.861281656712313,4974,30,"The home is fantastic, I love the upgrades!",1.5684449245179148,5.392086376363897,2.3984169685777985,2021,223960,0.5125
Fate,10709,Married,1,341,Rent,78179.35433166004,0.47121097352222135,Rural,1427.067478144838,4,3,2,Upstairs,1.9733532516116845,2022-10-02,446419,148059.29417641027,2.5248681817742606,4974,17,"Very happy with the final product, but the timeline was delayed.",0.005665144307003267,0.06262259446652818,4.500070221930794,2020,820554,0.5
Frisco,10709,Unmarried,1,300,Own,130683.15796788606,0.47914890691804196,Urban,2473.673147302938,3,3,2,Upstairs,1.8990644924990479,2021-07-27,189392,336017.5561028953,4.3953184040542865,3298,30,The process was smooth but some issues with the kitchen.,2.797633324103001,6.092577629614121,2.2401422785629723,2022,947657,0.4
Aubrey,48983,Married,3,843,Own,112357.59021037594,0.391989387833432,Urban,1938.472590561084,3,1,2,Downstairs,1.9733532516116845,2020-08-12,998537,382392.1442103873,2.5805297658471655,4429,30,"Very happy with the final product, but the timeline was delayed.",1.815998845294823,4.035680749786408,2.2401422785629723,2020,778563,0.5
Little Elm,10709,Married,1,483,Own,121345.9954879215,0.5402706669365923,Suburban,2772.9153198590366,4,3,2,Upstairs,1.6765905528377767,2022-04-04,197521,583330.4301023019,2.5248681817742606,4436,30,"The home is fantastic, I love the upgrades!",2.266862648298974,5.659681285815356,6.554319654933602,2021,363682,0.5125
Aubrey,25198,Unmarried,1,521,Rent,90388.92475187947,0.4097927463640841,Suburban,1466.0722112115045,5,1,1,Downstairs,1.3009984757927537,2022-02-10,100089,318793.489333651,6.432317739934067,1832,16,"Very happy with the final product, but the timeline was delayed.",0.5072663151215147,0.06262259446652818,3.8817282629197063,2020,769215,0.5
Frisco,59334,Unmarried,4,426,Own,61343.776074262765,0.28436237579282286,Rural,953.5604482829949,3,4,1,Downstairs,1.9733532516116845,2021-06-02,998537,176028.1584884603,3.140806899594348,4974,30,The process was smooth but some issues with the kitchen.,3.7888402758932873,3.254308647559405,2.2401422785629723,2022,300704,0.4
Frisco,21369,Unmarried,3,344,Own,160951.89252293273,0.2022749362268379,Urban,2950.5486044591366,4,1,1,Downstairs,0.7587907830571637,2021-12-17,276054,673885.5193153593,2.729083142247142,2872,30,"The home is fantastic, I love the upgrades!",6.779457368013799,3.7568826396469053,2.4150807578913502,2022,883599,0.5125
Little Elm,11117,Married,1,843,Rent,141106.9929417926,0.7364551299219715,Rural,2762.3190298880313,4,1,3,Downstairs,1.8382158617742805,2021-09-29,645572,423877.0586455901,2.7368032710739243,3007,30,"The home is fantastic, I love the upgrades!",1.3440035609184657,1.7061816439502877,2.850520498218768,2022,401352,0.5125
Dallas,78625,Unmarried,3,843,Rent,99564.06786632484,0.14240003180525038,Rural,2014.9802696340755,2,4,2,Downstairs,1.9708246529948772,2021-11-06,512526,300381.8289140202,5.717991073565605,3317,30,"Very happy with the final product, but the timeline was delayed.",0.005665144307003267,6.075020292954131,2.9510984336580326,2021,352960,0.5
Aubrey,43419,Married,2,516,Rent,40771.81986967227,0.155887986135707,Rural,625.6110308189695,4,2,2,Upstairs,1.9733532516116845,2022-02-20,100089,117025.12341174661,2.5248681817742606,4974,29,"The home is fantastic, I love the upgrades!",0.005665144307003267,0.06262259446652818,2.2401422785629723,2020,508722,0.5125
Josephine,10709,Married,1,714,Rent,122889.59295043038,0.5426792581274288,Rural,2634.37771710826,3,3,1,Upstairs,1.4940665519474048,2020-09-30,576849,412832.4872734683,6.3712399873030465,4443,27,"Very happy with the final product, but the timeline was delayed.",2.997945332031784,2.8281288577011336,6.823042557899133,2020,649396,0.5
Frisco,13475,Unmarried,3,555,Own,148468.7991753716,0.17220398232672252,Suburban,2772.9695937042197,2,1,2,Upstairs,0.7619642675934298,2023-05-31,524858,528866.4950517081,6.909495965992377,4651,17,The process was smooth but some issues with the kitchen.,0.5330586799284134,7.500262308622644,4.331207101469008,2022,662900,0.4
McKinney,30877,Unmarried,1,843,Own,95589.73803858306,0.41355648024805775,Suburban,1152.536265319286,2,1,1,Upstairs,0.8902887354895374,2020-01-30,622816,145962.94212845957,3.6550350127256,1000,30,The process was smooth but some issues with the kitchen.,8.803581133238584,1.4543251201077836,2.2401422785629723,2021,374464,0.4
Little Elm,10709,Unmarried,4,436,Own,80183.96330806497,0.35577168971459916,Suburban,1851.6141530159728,5,3,2,Upstairs,1.3907012072537324,2023-02-02,472316,409108.04491580825,6.874837105655007,4908,16,"Very happy with the final product, but the timeline was delayed.",5.289516442087439,2.743265273509576,2.2401422785629723,2020,407167,0.5
Celina,17908,Unmarried,4,628,Rent,56060.401259759135,0.4682714261994355,Rural,1502.3835704197124,4,2,1,Upstairs,1.768328090464859,2021-04-03,792556,365918.01593579416,2.819199286865815,2544,30,"Very happy with the final product, but the timeline was delayed.",0.6212848511555478,0.14483427755617173,3.081248889065851,2021,184838,0.5
McKinney,34872,Married,1,609,Rent,126902.62696919714,0.30733887072074184,Rural,2209.0043280454247,3,2,2,Upstairs,1.7063507833494505,2020-01-04,362093,423622.2900004781,4.884755330882326,3873,16,The process was smooth but some issues with the kitchen.,0.005665144307003267,1.0820563017413798,3.9320183180551522,2022,179811,0.4
Josephine,30410,Married,3,691,Own,143674.87517275577,0.34185400291519763,Rural,2762.4569874616977,3,3,1,Downstairs,0.8191575720293945,2020-01-04,322272,514188.79309606354,4.994794512286282,3377,15,The process was smooth but some issues with the kitchen.,4.792562411776515,2.8647171820454442,2.2401422785629723,2021,877697,0.4
Aubrey,10709,Married,3,827,Rent,81083.81550369144,0.03445816250880784,Suburban,1189.8061195669834,2,3,1,Upstairs,1.0236961174558799,2022-02-08,253659,299811.64111982775,2.600408740383246,4974,17,The process was smooth but some issues with the kitchen.,0.9467650018472211,0.06262259446652818,2.2401422785629723,2020,836205,0.4
Little Elm,47628,Married,3,843,Rent,38559.72132232641,0.5277321784387244,Suburban,500.0,5,2,2,Upstairs,0.19615782073983185,2020-01-04,177986,138865.62446269172,4.726128543696351,4974,30,"Very happy with the final product, but the timeline was delayed.",4.20261150182556,3.6697655608475293,2.905664901073916,2020,104621,0.5
Frisco,10709,Unmarried,2,456,Own,31863.3135412332,0.27862200158497863,Suburban,726.8193643429066,2,3,2,Downstairs,0.9761906323189917,2023-01-12,387814,148886.38446566876,3.051527062577145,3225,18,The process was smooth but some issues with the kitchen.,0.4045707920771586,6.637865964060018,2.979564870154333,2021,183844,0.4
Aubrey,70383,Unmarried,1,843,Own,150789.47863786263,0.19893905382296181,Urban,2464.8268535854263,3,2,2,Downstairs,0.45572323505192547,2023-05-05,100089,386486.26248030225,4.209620468398165,3160,28,"Very happy with the final product, but the timeline was delayed.",4.051558172148763,0.06262259446652818,2.277184872859773,2020,536343,0.5
Frisco,46316,Married,1,815,Own,65540.84237432817,0.34037764558600786,Rural,1430.259991711933,2,1,2,Upstairs,1.0915428090138173,2022-07-14,478694,368786.16755342606,3.898975361211871,4664,30,The process was smooth but some issues with the kitchen.,0.010865702511476005,9.443124439611585,2.2401422785629723,2020,104621,0.4
Dallas,81888,Unmarried,2,735,Own,64054.565136079356,0.507528704599685,Suburban,878.5333161457683,2,1,3,Downstairs,0.5968359422485988,2020-01-04,998537,146874.16236109936,4.572489659124904,4172,30,"Very happy with the final product, but the timeline was delayed.",5.380578505052948,3.4227721840009293,2.5541747523924103,2020,104621,0.5
Aubrey,47622,Married,2,568,Rent,47405.79821974914,0.09750959616590661,Urban,1285.4734914100593,3,3,2,Upstairs,1.0070394449384326,2020-01-04,998537,165904.84615387022,5.061079263228611,4277,30,The process was smooth but some issues with the kitchen.,1.1242805906728375,3.432039511219317,4.879979802275138,2021,570283,0.4
Frisco,40524,Unmarried,1,305,Rent,154301.68391418722,0.6779898548705641,Suburban,2743.7791301430384,1,2,1,Downstairs,0.9406230764915964,2021-08-31,100089,485444.9206679735,5.095508085001565,3564,30,Had a terrible experience with the customer service.,3.1928934903206136,0.06262259446652818,2.3019399998939636,2021,540681,-1.0
McKinney,52604,Married,1,647,Rent,139009.74112802948,0.48003360223695546,Rural,2323.407485081234,1,3,1,Downstairs,1.3713751401337477,2023-12-01,852949,579177.4029826558,2.5248681817742606,1985,15,Had a terrible experience with the customer service.,3.8028527430239736,0.06262259446652818,2.2401422785629723,2020,624057,-1.0
McKinney,27176,Married,2,568,Own,26404.12875172689,0.12289975845375338,Urban,628.699054861979,2,2,2,Downstairs,0.7094369267979005,2023-07-12,686723,100000.0,3.0532795461085396,3370,30,"Very happy with the final product, but the timeline was delayed.",2.6955063553544463,2.440309023795254,2.2401422785629723,2021,449900,0.5
